30:54	0.0878
33:54	0.0135
36:54	0.0124
97:54	0.0236
46:54	0.0169
47:54	0.036
44:54	0.0315
45:54	0.0191
50:54	0.0282
48:54	0.0169
55:54	0.0135
54:54	0.1791
52:54	0.0146
58:54	0.0315
57:54	0.0259
63:54	0.0214
1:55	0.0027
3:55	0.0052
5:55	0.003
6:55	0.0022
7:55	0.0011
8:55	0.0168
9:55	0.0012
10:55	0.0012
12:55	0.0044
15:55	0.0018
17:55	0.0121
16:55	0.0244
19:55	0.0039
18:55	0.0417
21:55	0.0013
23:55	0.0032
22:55	0.0012
25:55	0.0032
24:55	0.0105
27:55	0.0019
26:55	0.0179
29:55	0.004
28:55	0.057
31:55	0.0018
30:55	0.1091
35:55	0.0037
32:55	0.0053
33:55	0.0087
38:55	0.0012
39:55	0.0014
36:55	0.0045
37:55	0.0014
42:55	9.0E-4
43:55	0.0012
40:55	0.0011
41:55	0.0011
46:55	0.0268
47:55	0.0097
44:55	0.0321
45:55	0.015
50:55	0.0028
49:55	0.0011
48:55	0.0133
55:55	0.1856
54:55	9.0E-4
53:55	0.0012
52:55	0.0076
58:55	0.0661
57:55	0.0158
56:55	0.0028
63:55	0.0017
62:55	8.0E-4
61:55	0.001
60:55	0.0018
68:55	0.0024
69:55	9.0E-4
70:55	0.0012
71:55	0.0029
64:55	0.001
66:55	0.0021
67:55	0.0029
76:55	0.01
77:55	0.071
78:55	0.0298
79:55	0.0134
73:55	0.0039
74:55	0.0015
75:55	0.0024
84:55	0.0074
86:55	0.001
81:55	0.0047
80:55	0.0025
83:55	0.0523
82:55	0.0012
92:55	9.0E-4
95:55	0.0019
94:55	0.0011
89:55	0.0072
88:55	0.0026
91:55	0.002
90:55	0.0048
100:55	0.0011
99:55	8.0E-4
96:55	0.0022
97:55	0.0117
1:56	0.0019
3:56	0.0228
5:56	0.0028
6:56	0.0087
7:56	0.0017
8:56	0.0408
10:56	0.0046
11:56	0.0019
12:56	0.0027
17:56	0.0076
16:56	0.0041
19:56	0.0024
18:56	0.0299
20:56	0.0017
23:56	0.0025
22:56	0.002
25:56	0.0047
24:56	0.0039
27:56	0.002
26:56	0.0179
29:56	0.0046
28:56	0.0356
30:56	0.1223
35:56	0.0024
32:56	0.0046
33:56	0.0102
38:56	0.0102
39:56	0.0076
36:56	0.0041
37:56	0.0028
42:56	0.0022
46:56	0.0068
47:56	0.0096
44:56	0.0175
45:56	0.005
50:56	0.002
48:56	0.006
55:56	0.0057
52:56	0.0368
58:56	0.019
57:56	0.0138
56:56	0.2885
63:56	0.0019
62:56	0.0025
60:56	0.0038
68:56	0.0055
71:56	0.0087
65:56	0.005
76:56	0.0055
77:56	0.0184
78:56	0.0054
79:56	0.0176
72:56	0.002
73:56	0.002
74:56	0.0077
75:56	0.0019
84:56	0.0057
87:56	0.0025
81:56	0.0047
80:56	0.0025
83:56	0.034
82:56	0.0019
93:56	0.0024
95:56	0.0124
94:56	0.0017
89:56	0.0031
91:56	0.0022
90:56	0.0028
98:56	0.0024
96:56	0.0025
97:56	0.0472
1:57	0.0031
3:57	0.0132
4:57	8.0E-4
5:57	0.0017
6:57	0.0043
7:57	9.0E-4
8:57	0.0257
9:57	7.0E-4
10:57	0.0018
11:57	0.0013
12:57	0.0048
14:57	7.0E-4
15:57	0.0013
17:57	0.0037
16:57	0.0129
19:57	0.0026
18:57	0.0688
21:57	0.0017
23:57	0.0023
25:57	0.0078
24:57	0.0054
27:57	0.0011
26:57	0.0046
29:57	0.0034
28:57	0.0502
31:57	0.0015
30:57	0.1028
35:57	0.0022
32:57	0.0031
33:57	0.014
38:57	0.0018
39:57	0.0021
36:57	0.0047
37:57	0.0019
42:57	9.0E-4
43:57	9.0E-4
41:57	0.001
46:57	0.0193
47:57	0.0191
44:57	0.0318
45:57	0.0097
50:57	0.0031
49:57	0.0013
48:57	0.0094
55:57	0.0126
54:57	0.0014
53:57	8.0E-4
52:57	0.019
58:57	0.0377
57:57	0.2182
56:57	0.0054
63:57	0.0021
62:57	0.0018
61:57	0.001
60:57	0.0017
68:57	0.0046
70:57	0.001
71:57	0.0064
64:57	7.0E-4
65:57	0.0012
66:57	0.0013
67:57	0.0016
76:57	0.0093
77:57	0.034
78:57	0.0129
79:57	0.0273
72:57	0.0012
73:57	0.0029
74:57	0.0019
75:57	0.0012
85:57	7.0E-4
84:57	0.007
87:57	9.0E-4
86:57	7.0E-4
81:57	0.0051
80:57	0.0034
83:57	0.064
82:57	0.0013
93:57	0.0011
92:57	7.0E-4
95:57	0.0043
94:57	7.0E-4
89:57	0.0036
88:57	0.0032
91:57	9.0E-4
90:57	0.0047
100:57	7.0E-4
99:57	0.001
96:57	0.0017
97:57	0.0299
1:58	0.0024
2:58	3.0E-4
3:58	0.0023
4:58	3.0E-4
5:58	0.0023
6:58	0.0013
7:58	5.0E-4
8:58	0.0182
9:58	6.0E-4
10:58	5.0E-4
11:58	2.0E-4
12:58	0.0027
13:58	4.0E-4
14:58	4.0E-4
15:58	8.0E-4
17:58	0.0138
16:58	0.0205
19:58	0.0016
18:58	0.0333
21:58	6.0E-4
20:58	2.0E-4
23:58	0.0021
22:58	2.0E-4
25:58	0.0026
24:58	0.0062
27:58	0.0011
26:58	0.0113
29:58	0.0016
28:58	0.1074
31:58	9.0E-4
30:58	0.145
35:58	0.0048
32:58	0.0074
33:58	0.0144
38:58	0.001
39:58	0.0011
36:58	0.0026
37:58	8.0E-4
42:58	3.0E-4
43:58	4.0E-4
40:58	9.0E-4
41:58	5.0E-4
46:58	0.0237
47:58	0.006
44:58	0.0268
45:58	0.0097
51:58	3.0E-4
50:58	0.0015
49:58	5.0E-4
48:58	0.0149
55:58	0.0128
54:58	4.0E-4
53:58	5.0E-4
52:58	0.004
59:58	4.0E-4
58:58	0.2602
57:58	0.0092
56:58	0.0018
63:58	9.0E-4
62:58	5.0E-4
61:58	4.0E-4
60:58	5.0E-4
68:58	0.0058
69:58	6.0E-4
70:58	7.0E-4
71:58	0.0016
64:58	3.0E-4
65:58	4.0E-4
66:58	8.0E-4
67:58	0.0015
76:58	0.0114
77:58	0.0673
78:58	0.0247
79:58	0.0056
72:58	3.0E-4
73:58	0.0042
74:58	6.0E-4
75:58	5.0E-4
85:58	7.0E-4
84:58	0.0087
87:58	2.0E-4
86:58	5.0E-4
81:58	0.0031
80:58	7.0E-4
83:58	0.0432
82:58	6.0E-4
93:58	4.0E-4
92:58	5.0E-4
95:58	0.0014
94:58	7.0E-4
89:58	0.0031
88:58	0.0041
91:58	0.0015
90:58	0.0031
100:58	3.0E-4
99:58	2.0E-4
96:58	0.0015
97:58	0.0086
68:59	0.0149
3:59	0.0162
71:59	0.023
76:59	0.0162
8:59	0.023
77:59	0.0271
74:59	0.0217
17:59	0.0298
16:59	0.0162
84:59	0.0203
18:59	0.023
86:59	0.0162
83:59	0.0189
26:59	0.0271
89:59	0.0149
28:59	0.0663
88:59	0.0203
30:59	0.1218
100:59	0.0162
33:59	0.0162
99:59	0.0244
36:59	0.0176
97:59	0.0284
37:59	0.0176
44:59	0.0176
48:59	0.0217
52:59	0.0149
59:59	0.276
58:59	0.0325
68:60	0.0086
71:60	0.0144
3:60	0.0187
6:60	0.0151
66:60	0.0086
8:60	0.0281
76:60	0.0094
77:60	0.0216
78:60	0.013
10:60	0.0079
79:60	0.0202
12:60	0.0108
72:60	0.0086
17:60	0.0079
84:60	0.0122
16:60	0.013
87:60	0.0079
19:60	0.0094
18:60	0.0274
81:60	0.0094
23:60	0.0079
83:60	0.0353
24:60	0.0115
95:60	0.0101
26:60	0.0166
29:60	0.0086
89:60	0.0108
28:60	0.0389
88:60	0.0086
30:60	0.0742
90:60	0.0108
33:60	0.0101
39:60	0.0086
99:60	0.0101
36:60	0.0202
97:60	0.0389
46:60	0.0195
47:60	0.0173
44:60	0.0166
45:60	0.0101
50:60	0.0094
48:60	0.0151
55:60	0.0166
52:60	0.0195
58:60	0.0252
57:60	0.0195
56:60	0.0173
63:60	0.0079
60:60	0.2125
8:61	0.0136
76:61	0.0185
77:61	0.0419
78:61	0.0247
79:61	0.0173
15:61	0.021
17:61	0.016
84:61	0.0185
16:61	0.016
18:61	0.0259
83:61	0.0456
23:61	0.016
24:61	0.016
95:61	0.0284
94:61	0.0148
26:61	0.0222
89:61	0.016
29:61	0.0136
28:61	0.053
31:61	0.0234
30:61	0.09
35:61	0.0148
38:61	0.021
39:61	0.0259
97:61	0.0173
46:61	0.0333
47:61	0.0173
44:61	0.0234
45:61	0.0234
48:61	0.0247
55:61	0.016
58:61	0.0296
57:61	0.0197
61:61	0.1813
68:62	0.0082
1:62	0.0156
71:62	0.0223
3:62	0.0126
6:62	0.0089
76:62	0.0149
8:62	0.0267
77:62	0.0267
78:62	0.0134
10:62	0.0111
79:62	0.0275
12:62	0.0126
73:62	0.0097
74:62	0.0082
15:62	0.0097
16:62	0.0119
84:62	0.0111
19:62	0.0082
18:62	0.0238
81:62	0.0171
83:62	0.0386
25:62	0.0178
95:62	0.0089
94:62	0.0097
89:62	0.0111
28:62	0.0364
30:62	0.0914
90:62	0.0149
33:62	0.0141
36:62	0.0119
96:62	0.0104
37:62	0.0089
97:62	0.0223
46:62	0.0156
47:62	0.0201
44:62	0.0201
45:62	0.0097
48:62	0.0156
55:62	0.0082
52:62	0.0334
58:62	0.0238
57:62	0.0215
56:62	0.0119
63:62	0.0082
62:62	0.2155
1:63	0.0074
3:63	0.0136
5:63	0.0074
6:63	0.0068
8:63	0.013
10:63	0.0087
12:63	0.0248
17:63	0.0124
16:63	0.0136
19:63	0.0143
18:63	0.0279
20:63	0.0074
25:63	0.0112
24:63	0.0124
27:63	0.0074
26:63	0.0112
29:63	0.0093
28:63	0.0316
30:63	0.0589
32:63	0.0099
33:63	0.0105
36:63	0.0105
37:63	0.0081
46:63	0.0105
47:63	0.0329
44:63	0.0273
45:63	0.0093
50:63	0.0422
49:63	0.0068
48:63	0.0099
55:63	0.0136
54:63	0.0118
52:63	0.0112
58:63	0.0378
57:63	0.0211
56:63	0.0074
63:63	0.1141
62:63	0.0068
60:63	0.0068
68:63	0.0074
71:63	0.0093
76:63	0.0211
77:63	0.031
78:63	0.0105
79:63	0.0304
73:63	0.0248
84:63	0.0118
81:63	0.0074
80:63	0.0074
83:63	0.0378
82:63	0.0217
95:63	0.0068
89:63	0.0105
88:63	0.0068
90:63	0.0242
96:63	0.0087
97:63	0.0143
64:64	0.1743
8:64	0.0275
76:64	0.022
77:64	0.0477
78:64	0.0312
17:64	0.0367
16:64	0.0239
84:64	0.0257
19:64	0.0202
18:64	0.022
83:64	0.0477
24:64	0.0239
26:64	0.044
89:64	0.0367
28:64	0.0495
30:64	0.0881
90:64	0.022
100:64	0.022
41:64	0.0202
46:64	0.0202
47:64	0.0202
44:64	0.0257
45:64	0.022
50:64	0.0202
48:64	0.0275
55:64	0.0239
58:64	0.033
57:64	0.022
3:65	0.0118
65:65	0.235
6:65	0.0128
8:65	0.0291
76:65	0.0173
77:65	0.0219
17:65	0.0137
84:65	0.0118
16:65	0.01
18:65	0.02
83:65	0.0483
24:65	0.0164
95:65	0.0656
26:65	0.0109
28:65	0.0291
30:65	0.0729
38:65	0.1093
39:65	0.0792
36:65	0.01
97:65	0.02
46:65	0.0118
44:65	0.0219
45:65	0.0219
48:65	0.0128
52:65	0.0173
58:65	0.0228
57:65	0.0173
56:65	0.0291
68:66	0.0118
5:66	0.015
66:66	0.1781
7:66	0.0139
8:66	0.015
76:66	0.0129
77:66	0.0483
78:66	0.0247
79:66	0.0161
12:66	0.0129
75:66	0.0118
17:66	0.0172
16:66	0.0322
84:66	0.0236
19:66	0.0129
18:66	0.0215
83:66	0.029
24:66	0.0182
26:66	0.0182
29:66	0.0129
89:66	0.0225
88:66	0.0182
28:66	0.0451
90:66	0.0118
30:66	0.0536
35:66	0.0172
100:66	0.0161
33:66	0.0172
36:66	0.0204
46:66	0.0215
47:66	0.0161
44:66	0.0182
45:66	0.0118
50:66	0.0129
48:66	0.0268
55:66	0.029
58:66	0.059
57:66	0.0236
60:66	0.0129
68:67	0.0098
1:67	0.0086
3:67	0.0079
5:67	0.0116
6:67	0.0073
67:67	0.1765
8:67	0.0165
76:67	0.0098
77:67	0.0574
9:67	0.0073
78:67	0.0226
79:67	0.0141
17:67	0.0183
84:67	0.0165
16:67	0.0385
19:67	0.0073
18:67	0.0336
83:67	0.0342
24:67	0.0275
26:67	0.0195
89:67	0.0104
29:67	0.0092
88:67	0.0122
28:67	0.0666
31:67	0.0073
90:67	0.0073
30:67	0.077
35:67	0.011
32:67	0.0079
33:67	0.0177
36:67	0.0073
97:67	0.011
41:67	0.0092
46:67	0.0195
47:67	0.0086
44:67	0.0202
45:67	0.0104
48:67	0.0269
55:67	0.0226
53:67	0.0073
52:67	0.0092
58:67	0.0605
57:67	0.0159
1:68	0.0038
2:68	0.0015
3:68	0.0047
5:68	0.0066
6:68	0.0055
8:68	0.028
9:68	0.0016
10:68	0.002
12:68	0.0023
14:68	0.0014
17:68	0.0064
16:68	0.0145
19:68	0.0021
18:68	0.0222
20:68	0.0018
23:68	0.0042
25:68	0.0042
24:68	0.0064
27:68	0.0035
26:68	0.0071
29:68	0.0032
28:68	0.0933
31:68	0.0016
30:68	0.0912
35:68	0.0063
32:68	0.0066
33:68	0.07
38:68	0.0015
36:68	0.0047
37:68	0.0032
46:68	0.0069
47:68	0.0061
44:68	0.0098
45:68	0.0035
50:68	0.0018
49:68	0.0018
48:68	0.0246
55:68	0.0039
52:68	0.0095
59:68	0.0014
58:68	0.0492
57:68	0.0095
56:68	0.0044
63:68	0.0015
62:68	0.0014
60:68	0.0015
68:68	0.2795
69:68	0.0019
70:68	0.0014
71:68	0.0047
66:68	0.0014
67:68	0.002
76:68	0.0141
77:68	0.0342
78:68	0.0101
79:68	0.0087
73:68	0.004
74:68	0.0025
85:68	0.0033
84:68	0.0209
81:68	0.0034
80:68	0.0014
83:68	0.0174
93:68	0.0018
92:68	0.0021
95:68	0.0019
94:68	0.0018
89:68	0.0026
88:68	0.0114
91:68	0.0028
90:68	0.0034
96:68	0.0025
97:68	0.0108
68:69	0.0181
69:69	0.1399
2:69	0.0157
3:69	0.0133
71:69	0.0133
5:69	0.082
8:69	0.0145
76:69	0.0193
77:69	0.0338
78:69	0.0193
79:69	0.0157
17:69	0.0193
84:69	0.0133
16:69	0.0133
83:69	0.0169
23:69	0.0157
92:69	0.0422
24:69	0.0169
27:69	0.0169
26:69	0.0229
89:69	0.0133
28:69	0.0446
91:69	0.0989
30:69	0.0567
35:69	0.0181
32:69	0.0169
33:69	0.0326
36:69	0.0157
46:69	0.0145
47:69	0.0145
44:69	0.0133
48:69	0.0253
55:69	0.0145
52:69	0.0145
58:69	0.0446
68:70	0.0097
70:70	0.3022
71:70	0.0106
3:70	0.0141
76:70	0.015
8:70	0.0388
77:70	0.03
79:70	0.0115
17:70	0.0123
16:70	0.0167
84:70	0.0115
18:70	0.0256
81:70	0.0123
83:70	0.0247
24:70	0.0097
26:70	0.0176
89:70	0.0106
88:70	0.0106
28:70	0.0661
30:70	0.111
90:70	0.0097
35:70	0.0106
100:70	0.0106
33:70	0.0176
36:70	0.0106
97:70	0.0247
46:70	0.015
47:70	0.0123
44:70	0.0159
45:70	0.0115
48:70	0.0176
55:70	0.0132
52:70	0.0132
58:70	0.0432
57:70	0.0141
1:71	0.0033
2:71	0.0017
3:71	0.0203
5:71	0.0035
6:71	0.0089
7:71	0.0017
8:71	0.0405
10:71	0.0054
11:71	0.0044
12:71	0.0043
15:71	0.0019
17:71	0.0041
16:71	0.0054
19:71	0.0038
18:71	0.0348
21:71	0.0027
20:71	0.0021
23:71	0.0029
25:71	0.0076
24:71	0.0037
27:71	0.0027
26:71	0.0071
29:71	0.0057
28:71	0.0384
31:71	0.0024
30:71	0.1131
35:71	0.0033
32:71	0.0049
33:71	0.0102
38:71	0.0021
39:71	0.0025
36:71	0.0046
37:71	0.0025
41:71	0.0017
46:71	0.0076
47:71	0.013
44:71	0.024
45:71	0.0067
50:71	0.0032
49:71	0.0019
48:71	0.0086
55:71	0.006
52:71	0.0365
59:71	0.0027
58:71	0.0175
57:71	0.0165
56:71	0.0087
63:71	0.0024
62:71	0.0048
60:71	0.0032
68:71	0.0059
69:71	0.0017
70:71	0.0019
71:71	0.2479
76:71	0.0092
77:71	0.0164
78:71	0.0046
79:71	0.0137
72:71	0.0019
73:71	0.003
74:71	0.0044
75:71	0.0017
84:71	0.0076
87:71	0.0021
81:71	0.0079
80:71	0.0024
83:71	0.0534
95:71	0.0044
94:71	0.0022
89:71	0.0035
88:71	0.0027
91:71	0.0025
90:71	0.0035
100:71	0.0019
99:71	0.003
96:71	0.0057
97:71	0.057
3:72	0.0344
71:72	0.0172
8:72	0.0258
77:72	0.0272
78:72	0.0215
79:72	0.0229
72:72	0.2564
84:72	0.0172
16:72	0.0215
18:72	0.0372
23:72	0.0158
83:72	0.033
24:72	0.0186
95:72	0.0158
89:72	0.0229
28:72	0.0415
30:72	0.0888
99:72	0.0158
97:72	0.0645
46:72	0.0158
47:72	0.0201
44:72	0.0215
50:72	0.0172
48:72	0.0201
52:72	0.0158
58:72	0.0272
57:72	0.0287
56:72	0.0186
60:72	0.0172
1:73	0.0069
3:73	0.0048
5:73	0.0053
8:73	0.0143
10:73	0.0029
12:73	0.0143
15:73	0.0038
17:73	0.0146
16:73	0.0174
19:73	0.0067
18:73	0.0236
23:73	0.0072
25:73	0.0084
24:73	0.0098
27:73	0.0041
26:73	0.011
29:73	0.0036
28:73	0.079
30:73	0.0967
35:73	0.0086
32:73	0.0186
33:73	0.0093
36:73	0.0062
37:73	0.0033
46:73	0.0141
47:73	0.016
44:73	0.0251
45:73	0.0088
50:73	0.0084
49:73	0.0026
48:73	0.0179
55:73	0.0122
54:73	0.0031
52:73	0.0067
58:73	0.0666
57:73	0.0112
56:73	0.0031
63:73	0.0095
62:73	0.0031
68:73	0.0076
71:73	0.0045
76:73	0.0306
77:73	0.0454
78:73	0.0169
79:73	0.0177
73:73	0.1783
84:73	0.0093
81:73	0.0057
80:73	0.0038
83:73	0.0411
82:73	0.0064
89:73	0.0041
88:73	0.0043
91:73	0.0036
90:73	0.0179
96:73	0.0045
97:73	0.0095
68:74	0.0114
71:74	0.016
3:74	0.02
5:74	0.008
6:74	0.0137
76:74	0.0063
8:74	0.0439
77:74	0.0274
10:74	0.0091
78:74	0.008
79:74	0.028
74:74	0.2215
17:74	0.0143
16:74	0.0143
84:74	0.0108
18:74	0.0263
86:74	0.0068
81:74	0.0063
80:74	0.0068
83:74	0.032
93:74	0.0091
25:74	0.0074
24:74	0.008
26:74	0.0171
89:74	0.0074
28:74	0.0394
88:74	0.0074
30:74	0.0982
33:74	0.0194
99:74	0.0063
36:74	0.008
96:74	0.0063
37:74	0.0103
97:74	0.0422
46:74	0.0068
47:74	0.0126
44:74	0.0194
45:74	0.0068
48:74	0.012
55:74	0.0108
52:74	0.0285
59:74	0.0091
58:74	0.0245
57:74	0.0177
56:74	0.028
62:74	0.0063
3:75	0.0153
71:75	0.0099
6:75	0.0153
66:75	0.0099
76:75	0.0099
8:75	0.0198
77:75	0.035
78:75	0.0216
79:75	0.0162
75:75	0.1968
84:75	0.0153
16:75	0.0135
18:75	0.0323
80:75	0.0099
83:75	0.0539
24:75	0.0153
95:75	0.0135
26:75	0.0162
89:75	0.0135
29:75	0.0099
28:75	0.0395
90:75	0.0108
30:75	0.1096
35:75	0.0126
33:75	0.0162
36:75	0.0144
97:75	0.027
46:75	0.0198
47:75	0.0135
44:75	0.0404
45:75	0.0243
48:75	0.018
55:75	0.0279
52:75	0.0234
58:75	0.0314
57:75	0.018
56:75	0.0108
1:76	0.0033
2:76	9.0E-4
3:76	0.0047
5:76	0.0044
6:76	0.0024
7:76	9.0E-4
8:76	0.0164
9:76	9.0E-4
10:76	0.0014
12:76	0.007
14:76	0.0012
15:76	0.0018
17:76	0.0095
16:76	0.0101
19:76	0.0023
18:76	0.0279
21:76	0.001
20:76	9.0E-4
23:76	0.0065
25:76	0.0072
24:76	0.0075
27:76	0.004
26:76	0.0092
29:76	0.0029
28:76	0.0878
31:76	0.0013
30:76	0.1287
35:76	0.0056
32:76	0.0158
33:76	0.0198
38:76	0.0026
39:76	0.0021
36:76	0.0044
37:76	0.0012
43:76	9.0E-4
40:76	0.0013
46:76	0.0149
47:76	0.0125
44:76	0.0279
45:76	0.0121
50:76	0.0032
49:76	0.0015
48:76	0.0196
55:76	0.0091
54:76	0.0019
53:76	0.001
52:76	0.0067
59:76	9.0E-4
58:76	0.0542
57:76	0.0108
56:76	0.0025
63:76	0.0024
62:76	0.0014
61:76	0.0011
60:76	9.0E-4
68:76	0.0079
69:76	0.0011
70:76	0.0012
71:76	0.0041
64:76	9.0E-4
65:76	0.0013
66:76	9.0E-4
67:76	0.0011
76:76	0.2094
77:76	0.0414
78:76	0.0145
79:76	0.0106
73:76	0.0091
74:76	8.0E-4
75:76	8.0E-4
85:76	9.0E-4
84:76	0.0104
81:76	0.0045
80:76	0.0014
83:76	0.049
82:76	0.0012
92:76	0.0016
95:76	0.0023
94:76	0.0012
89:76	0.0028
88:76	0.003
91:76	0.0032
90:76	0.0074
96:76	0.0021
97:76	0.0136
1:77	0.0024
2:77	4.0E-4
3:77	0.0028
4:77	4.0E-4
5:77	0.0025
6:77	0.0018
7:77	5.0E-4
8:77	0.0159
9:77	5.0E-4
10:77	5.0E-4
11:77	3.0E-4
12:77	0.0026
13:77	3.0E-4
14:77	4.0E-4
15:77	9.0E-4
17:77	0.0133
16:77	0.0203
19:77	0.0017
18:77	0.0318
21:77	7.0E-4
20:77	4.0E-4
23:77	0.0026
22:77	5.0E-4
25:77	0.0019
24:77	0.0084
27:77	0.0013
26:77	0.0142
29:77	0.0016
28:77	0.0922
31:77	0.0011
30:77	0.1361
34:77	2.0E-4
35:77	0.0045
32:77	0.0057
33:77	0.0141
38:77	0.0013
39:77	0.0015
36:77	0.002
37:77	8.0E-4
42:77	3.0E-4
43:77	6.0E-4
40:77	8.0E-4
41:77	7.0E-4
46:77	0.0257
47:77	0.0072
44:77	0.0273
45:77	0.0107
51:77	3.0E-4
50:77	0.0016
49:77	6.0E-4
48:77	0.0151
55:77	0.0168
54:77	5.0E-4
53:77	6.0E-4
52:77	0.0054
59:77	4.0E-4
58:77	0.0822
57:77	0.0101
56:77	0.0021
63:77	9.0E-4
62:77	7.0E-4
61:77	6.0E-4
60:77	5.0E-4
68:77	0.0049
69:77	5.0E-4
70:77	6.0E-4
71:77	0.0019
64:77	5.0E-4
65:77	4.0E-4
66:77	8.0E-4
67:77	0.0017
76:77	0.0107
77:77	0.2482
78:77	0.0263
79:77	0.0074
72:77	3.0E-4
73:77	0.0035
74:77	9.0E-4
75:77	7.0E-4
85:77	5.0E-4
84:77	0.0098
87:77	3.0E-4
86:77	8.0E-4
81:77	0.0033
80:77	8.0E-4
83:77	0.047
82:77	5.0E-4
93:77	5.0E-4
92:77	6.0E-4
95:77	0.0016
94:77	9.0E-4
89:77	0.0043
88:77	0.0032
91:77	0.0016
90:77	0.0029
100:77	5.0E-4
99:77	3.0E-4
96:77	0.0016
97:77	0.0079
1:78	0.002
3:78	0.0031
4:78	5.0E-4
5:78	0.0026
6:78	0.0014
7:78	9.0E-4
8:78	0.0119
9:78	7.0E-4
10:78	5.0E-4
12:78	0.0032
15:78	0.0012
17:78	0.0086
16:78	0.0167
19:78	0.0018
18:78	0.0277
21:78	8.0E-4
23:78	0.0028
25:78	0.0016
24:78	0.007
27:78	9.0E-4
26:78	0.0115
29:78	0.0022
28:78	0.0849
31:78	0.0016
30:78	0.12
35:78	0.0044
32:78	0.0042
33:78	0.0102
38:78	7.0E-4
39:78	0.0012
36:78	0.002
37:78	6.0E-4
42:78	5.0E-4
43:78	0.001
40:78	9.0E-4
41:78	0.001
46:78	0.0737
47:78	0.0074
44:78	0.0259
45:78	0.0132
51:78	5.0E-4
50:78	0.002
49:78	6.0E-4
48:78	0.0135
55:78	0.0175
54:78	7.0E-4
53:78	5.0E-4
52:78	0.0041
58:78	0.0749
57:78	0.0095
56:78	0.0015
63:78	8.0E-4
62:78	8.0E-4
61:78	9.0E-4
60:78	8.0E-4
68:78	0.0036
69:78	7.0E-4
71:78	0.0013
64:78	8.0E-4
66:78	0.001
67:78	0.0017
76:78	0.0093
77:78	0.0654
78:78	0.2201
79:78	0.0077
72:78	7.0E-4
73:78	0.0032
74:78	6.0E-4
75:78	0.0011
85:78	5.0E-4
84:78	0.0122
86:78	8.0E-4
81:78	0.004
80:78	9.0E-4
83:78	0.0474
92:78	6.0E-4
95:78	0.0015
94:78	0.0012
89:78	0.005
88:78	0.0021
91:78	0.0016
90:78	0.0034
100:78	8.0E-4
96:78	0.0017
97:78	0.007
1:79	0.0024
2:79	8.0E-4
3:79	0.014
4:79	9.0E-4
5:79	0.003
6:79	0.0071
7:79	0.0011
8:79	0.025
9:79	0.0011
10:79	0.0025
11:79	0.0012
12:79	0.0079
15:79	0.0013
17:79	0.0047
16:79	0.0109
19:79	0.0025
18:79	0.0434
21:79	0.0013
23:79	0.0019
22:79	9.0E-4
25:79	0.0064
24:79	0.0069
27:79	0.0012
26:79	0.0081
29:79	0.0031
28:79	0.0404
31:79	0.0014
30:79	0.095
35:79	0.0014
32:79	0.0041
33:79	0.0196
38:79	9.0E-4
39:79	0.0011
36:79	0.0031
37:79	0.0016
41:79	0.001
46:79	0.0161
47:79	0.0355
44:79	0.0208
45:79	0.0047
50:79	0.0051
49:79	0.0024
48:79	0.0089
55:79	0.0129
54:79	0.0018
52:79	0.0261
58:79	0.0278
57:79	0.0329
56:79	0.0083
63:79	0.0036
62:79	0.0027
61:79	0.001
60:79	0.0021
68:79	0.0051
69:79	0.001
70:79	0.001
71:79	0.0064
66:79	0.0011
67:79	0.0017
76:79	0.0111
77:79	0.0299
78:79	0.0126
79:79	0.2509
72:79	0.0012
73:79	0.0055
74:79	0.0036
75:79	0.0013
84:79	0.0069
87:79	0.0011
81:79	0.0052
80:79	0.0059
83:79	0.0534
82:79	0.0024
93:79	0.0017
92:79	0.0011
95:79	0.003
94:79	0.001
89:79	0.0039
88:79	0.002
91:79	0.0013
90:79	0.008
100:79	0.001
98:79	0.0012
99:79	9.0E-4
96:79	0.0015
97:79	0.0244
68:80	0.0068
1:80	0.0068
3:80	0.0197
71:80	0.0092
6:80	0.0111
76:80	0.0123
8:80	0.0289
77:80	0.0258
78:80	0.0117
79:80	0.0492
12:80	0.0117
73:80	0.0098
74:80	0.0074
75:80	0.0068
17:80	0.0098
84:80	0.0117
16:80	0.0191
87:80	0.0068
19:80	0.0074
18:80	0.0314
80:80	0.1686
83:80	0.0585
82:80	0.0092
25:80	0.0098
24:80	0.0154
95:80	0.0086
26:80	0.016
89:80	0.0117
29:80	0.0098
28:80	0.0271
30:80	0.0708
90:80	0.016
33:80	0.0111
97:80	0.0228
46:80	0.0123
47:80	0.0345
44:80	0.0277
45:80	0.0123
50:80	0.0105
48:80	0.0098
55:80	0.0203
54:80	0.008
52:80	0.0265
58:80	0.0283
57:80	0.0338
56:80	0.0098
63:80	0.0074
1:81	0.0092
3:81	0.0055
5:81	0.0049
6:81	0.0047
8:81	0.0245
10:81	0.0024
12:81	0.0061
14:81	0.0043
15:81	0.0029
17:81	0.0075
16:81	0.0098
19:81	0.0051
18:81	0.0318
23:81	0.0047
25:81	0.0057
24:81	0.0065
27:81	0.0031
26:81	0.0079
29:81	0.0041
28:81	0.0581
31:81	0.0022
30:81	0.1091
35:81	0.0049
32:81	0.0075
33:81	0.012
38:81	0.0026
39:81	0.0033
36:81	0.0043
46:81	0.0224
47:81	0.0098
44:81	0.022
45:81	0.0082
50:81	0.0037
49:81	0.0026
